sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_21_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,sensor_20_norm,setting1,sensor_9_norm,sensor_3,sensor_8,sensor_8_norm,sensor_20,sensor_7
47.35,8141.1,642.35,0.3560733677328353,524.23,-0.2273876991477942,-0.0003,8.3497,44,-0.7631529768453633,100.0,2388.06,-0.0846836407721621,77,0.4280225372062592,0.465144122879181,392,23.4611,-0.8324578952256552,-0.3211317089852388,1396.41,9062.06,0.1901964686543807,-0.2130347965197492,0.7721261932005341,-0.0047,-0.1160176052927649,1589.42,2388.07,-0.0184954169806203,39.18,556.63
47.1,8144.81,642.32,0.2252638348092046,523.76,-1.0502347558809757,-0.0001,8.3525,45,-0.7230472288540521,100.0,2388.06,-0.068928423626351,77,0.2565298572089428,0.3497191989355977,394,23.4448,-0.465078134539268,0.8115382040440243,1399.93,9056.37,-0.1561900978284339,-0.2660561984849114,0.4504548585147753,0.0005,-0.382566973128372,1587.01,2388.08,0.0573959440242413,39.1,556.0
47.19,8145.1,642.14,0.3992555419352681,524.37,-0.7640585357519877,-0.0002,8.3625,46,-0.5505306498140102,100.0,2388.0,-0.4715826629890542,77,0.2585614764269399,0.5716938225829779,393,23.4769,-0.0444108292965807,0.247891143778083,1404.05,9059.45,0.1271654115963927,-0.6201039887889123,0.5284974596515251,-0.0043,-0.2469039511076068,1588.99,2388.09,0.1102459417587246,39.12,556.05
47.38,8146.07,641.93,0.4873759150884926,524.61,-0.120111716665429,0.0002,8.3849,47,-0.1897803981127547,100.0,2388.05,-0.1319793323514114,77,0.6008041152491234,0.8535341092108205,393,23.5202,-1.0153605987307002,0.2453238779900595,1394.53,9068.09,-0.4490163679376674,-1.004974344259823,0.9707514793323728,0.0001,0.2001219357677248,1585.01,2388.11,0.2461631630285686,39.23,557.18
47.02,8141.5,641.85,0.5058779442846604,524.67,-1.3159841956568394,-0.0004,8.3601,48,-0.597959947569059,100.0,2388.05,-0.1319793323514114,77,0.3236341617422065,0.5996220854646798,393,23.4822,-0.2266224000563265,0.2453238779900595,1402.27,9065.69,-0.3421347793477945,-1.156547297239115,1.411002466178074,-0.0011,0.0807999749016413,1585.74,2388.07,-0.0055264623086268,39.34,556.23
47.21,8145.36,642.6,0.3547780391824838,524.18,-0.6848292761891571,0.0004,8.3526,49,-0.721401343573961,100.0,2388.05,-0.1319793323514114,77,0.4695130846405942,0.6163268238690396,390,23.4847,-1.2364926260076312,-1.4533191001718349,1392.36,9062.1,-0.5236870668155207,0.2644491369430422,0.2103179565989435,-0.0002,-0.0976857915605761,1584.5,2388.06,-0.0684488686443563,39.04,556.73
47.08,8138.74,641.44,0.2499332070707966,523.84,-1.1166721158249533,0.0005,8.3766,50,-0.3263888763582101,100.0,2388.07,-0.0058775148984233,77,0.4520076138927704,1.051318211918353,392,23.5498,-1.4331676548760304,-0.3208904480639052,1390.43,9063.0,0.0048643507316311,-1.9333586812586336,0.7706373944025321,0.001,-0.0529400562358061,1588.11,2388.08,0.0573959440242413,39.18,556.67
47.34,8148.63,641.78,0.3516943676497892,524.17,-0.2529864365533609,0.0002,8.3685,51,-0.4597055840435418,100.0,2388.05,-0.1319793323514114,77,0.5016064476782436,0.7045278426440222,391,23.4979,-0.6811149538144313,-0.88710477411787,1397.81,9055.67,-1.0551667470637955,-1.2891736310962112,0.4104320415288128,-0.0005,-0.4173692117143545,1580.87,2388.07,-0.0055264623086268,39.09,556.84
47.27,8141.96,641.83,0.2746025793323536,523.92,-0.4855171963572476,-0.0002,8.38,52,-0.2704287768359609,100.0,2388.1,0.1832752112796251,77,0.2652825925828381,1.0212496827905198,393,23.5453,-0.7820000722495264,0.2453238779900595,1396.82,9055.68,-0.9980656243924804,-1.194440535483938,0.8106602113884945,0.0002,-0.4168720368774015,1581.26,2388.07,-0.0055264623086268,39.19,556.03
47.27,8137.77,641.72,0.3331923384536214,524.11,-0.4855171963572476,-0.0003,8.4002,53,0.0620400497372934,100.0,2388.04,-0.195030241079339,77,0.3761505739856114,1.1435283679103707,392,23.5636,-0.11962303201911,-0.3208904480639052,1403.32,9060.55,-0.7081676169843365,-1.4028533458306802,0.0902495056410276,0.0004,-0.1747478912866543,1583.24,2388.04,-0.1942936813129541,39.01,556.41
47.29,8146.25,642.24,0.4226188129018355,524.4,-0.4190798364132934,0.0,8.3639,54,-0.5354163069265624,100.0,2388.1,0.1832752112796251,77,0.4928537123043151,1.2170292168895112,393,23.5746,-0.6760197458126636,0.2453238779900595,1397.86,9064.64,0.0180415328865679,-0.4176291514644191,0.5705233094726911,0.0014,0.0285966170226676,1588.2,2388.11,0.2461631630285686,39.13,556.81
47.25,8141.36,642.51,0.385614754509465,524.28,-0.5519545563012253,-0.0005,8.3853,55,-0.1831968569924781,100.0,2388.1,0.1832752112796251,77,0.3965736231914004,0.7219007705845308,393,23.5005,-1.2497401668122274,0.2453238779900595,1392.23,9064.4,-1.577861639208768,0.0939295648411229,-0.0298189453168882,-0.0008,0.0166644209360683,1577.3,2388.03,-0.2572160876458222,38.98,556.48
47.36,8141.0,642.54,0.3979494406402786,524.32,-0.1865490766094068,-0.0,8.3534,56,-0.708234261333437,100.0,2388.11,0.2463261200075527,77,0.6183095859969471,-0.0411716797262363,390,23.3863,0.9085899427385818,-1.4533191001718349,1413.41,9057.64,-0.0771270048989462,0.1507694222083575,0.2903635905708969,0.0,-0.3194257688367953,1587.55,2388.05,-0.1313712749772245,39.06,557.24
47.09,8141.64,642.2,0.3494325864355458,524.19,-1.071772304970421,0.0002,8.3567,57,-0.6651552077462951,100.0,2388.09,0.121303128167767,77,0.3632648686918044,0.0827847614972431,393,23.4061,-0.5313440309626194,0.2511137607496787,1399.19,9067.13,-1.4569335108918595,-0.4787550581740969,0.61143258733882,0.0028,0.1689693023185152,1578.18,2388.11,0.2453977064078487,39.14,556.4
47.43,8142.15,642.11,0.3208576523228429,524.07,0.0459816831944798,0.0003,8.3648,58,-0.5206033394059473,100.0,2388.06,-0.068928423626351,77,0.3557275247798557,0.766001279972034,394,23.5071,-0.7585621154413713,0.8115382040440243,1397.05,9062.13,0.0151132701854783,-0.6639352000559844,0.4104320415288128,0.0001,-0.0961942670498078,1588.18,2388.07,-0.0055264623086268,39.09,556.34
47.1,8138.77,641.72,0.0556619005108603,523.21,-1.0502347558809757,-0.0001,8.3936,59,-0.0465883787470519,100.0,2388.06,-0.068928423626351,77,0.2711177494987683,0.095807175189457,392,23.4068,-0.9093802722938372,-0.3208904480639052,1395.57,9062.15,-0.5046533592584045,-1.4028533458306802,0.3704092245428219,-0.0007,-0.0951999173759019,1584.63,2388.05,-0.1313712749772245,39.08,556.05
47.28,8137.86,642.53,0.6323084771252799,525.08,-0.4522985163852705,0.0,8.356,60,-0.6654412440517411,100.0,2388.07,-0.0058775148984233,77,0.5424525460897881,0.4626432305490101,391,23.4617,-0.3692882241059639,-0.88710477411787,1400.87,9056.02,-0.0302748016814781,0.131822803085946,0.6905917604305787,0.0012,-0.3999680924213632,1587.87,2388.08,0.0573959440242413,39.16,556.98
47.35,8145.4,642.53,0.5243799734808631,524.73,-0.2197677565813838,0.0005,8.3965,61,0.0011422943748587,100.0,2388.11,0.2463261200075527,77,0.5657931737535089,1.1248190608974935,393,23.5608,-0.5690203777754239,0.2453238779900595,1398.91,9065.72,-0.5192946727638862,0.131822803085946,0.7306145774165695,-0.0001,0.0822914994124097,1584.53,2388.07,-0.0055264623086268,39.17,557.06
47.26,8141.08,641.91,0.5675513749386228,524.87,-0.5187358763292482,-0.0004,8.3676,62,-0.4745185515641277,100.0,2388.03,-0.2580811498043995,77,0.5978865367911582,0.7639967113634928,391,23.5068,-0.7911714466527084,-0.88710477411787,1396.73,9058.96,-0.7638046083051069,-1.0428675825046458,0.250340773584906,0.0006,-0.2537986903604539,1582.86,2388.07,-0.0055264623086268,39.05,557.17
47.19,8144.98,642.11,0.405424423964182,524.39,-0.7640585357519877,0.0004,8.3853,63,-0.1717971297894207,100.0,2388.1,0.1732490407057659,77,0.3812746583705975,0.4664928532551991,393,23.4613,-0.3373497909770184,0.247891143778083,1401.21,9071.36,0.0787927399007453,-0.6782567305415869,0.4472878818018747,-0.0018,0.3503590292201659,1588.66,2388.07,-0.0184954169806203,39.1,556.47
47.29,8142.17,642.37,0.4072004552383624,524.35,-0.4190798364132934,0.0001,8.3732,64,-0.38234897588043,100.0,2388.0,-0.4472338759853152,77,0.4082439370232608,0.4613068514766651,392,23.4615,-0.3957833057151796,-0.3208904480639052,1400.61,9060.95,-0.6759567272723168,-0.1713231028728538,0.9307286623464104,-0.0007,-0.1548608978088984,1583.46,2387.99,-0.508905712985879,39.22,556.52
47.53,8138.27,641.88,0.508961615817355,524.68,0.3781684829143213,0.0003,8.399,65,0.0422894263764927,100.0,2388.1,0.1832752112796251,77,0.6591556844084917,0.8395021289511744,390,23.5181,0.0556521232418644,-1.4533191001718349,1405.04,9060.94,-0.031738933032023,-1.0997074398718805,0.5305004924867003,-0.0014,-0.1553580726458513,1587.86,2388.05,-0.1313712749772245,39.12,557.38
47.24,8144.94,642.33,0.420846629036502,524.44,-0.5963488993131668,-0.0003,8.3674,66,-0.4691361652473353,100.0,2388.04,-0.2136499815111261,77,0.3374485219621626,0.5096522252871059,391,23.4677,-0.7066179187291226,-0.8901545617485607,1397.63,9059.22,-0.7156917467370429,-0.2518032910215323,0.5284974596515251,-0.003,-0.258437996907457,1583.24,2388.06,-0.0828660963517565,39.12,556.32
47.35,8147.04,641.98,0.4503718566961222,524.49,-0.2197677565813838,-0.0004,8.3586,67,-0.6226482267700453,100.0,2388.02,-0.3211320585323271,77,0.4549251923507356,0.5067437399364896,392,23.4683,-0.4222783873243954,-0.3208904480639052,1400.35,9061.03,-0.4036282960707443,-0.9102412486475496,0.6105461264586537,-0.0007,-0.1508834991133653,1585.32,2388.02,-0.3201384939815518,39.14,556.68
47.44,8145.84,641.82,0.5367146596116416,524.77,0.0792003631664569,-0.0004,8.3736,68,-0.3757654347601826,100.0,2388.05,-0.1319793323514114,77,0.4928537123043151,0.8274747173000458,394,23.5163,-0.4966684241502748,0.8115382040440243,1399.62,9063.86,-1.6525323380866213,-1.2133871546063495,0.0902495056410276,-0.001,-0.0101830202587575,1576.79,2388.08,0.0573959440242413,39.01,556.81
47.26,8147.79,642.29,0.3372140303325031,524.15,-0.5046253363111358,-0.0004,8.3392,69,-0.9570895470331182,100.0,2388.09,0.121303128167767,77,0.510969046367347,1.1526287836292104,391,23.5652,0.110956840274124,-0.8877467129219903,1405.46,9055.9,-0.003900758662533,-0.3049913853294189,1.2546126359433185,0.0033,-0.4040209191596641,1587.99,2388.1,0.1832466153149349,39.3,556.91
47.25,8146.63,642.07,0.4701976852678487,524.6,-0.5628069720254122,0.0001,8.3301,70,-1.088730915112122,100.0,2388.06,-0.0846836407721621,77,0.3988051129339582,0.2864373480595567,392,23.4346,-0.2197616162179793,-0.3211317089852388,1402.35,9063.8,-0.237828383925392,-0.755793719545153,-0.1211791631457937,-0.0025,-0.0287600414161732,1586.5,2388.1,0.1746166211269335,38.96,556.53
47.16,8143.91,642.7,0.0452434327297664,523.84,-0.9514726334551126,-0.0002,8.3853,71,0.0057246925975201,100.0,2388.03,-0.4609020547188129,77,0.2096466976479158,0.5020562324176108,391,23.492,-0.00914118926048,-0.9894480249382116,1404.07,9063.55,0.4817546810395188,0.5230775836334609,0.2430884263812891,-0.0056,-0.154414161486121,1591.57,2388.08,-0.0718664137457682,39.09,556.58
47.41,8141.12,642.69,0.2481179322267359,523.88,-0.0261361354212425,0.0003,8.361,72,-0.5754473287629971,100.0,2388.1,0.1732490407057659,77,0.4309442796334859,0.5069547645351177,392,23.4673,-0.6694848109104848,-0.3211317089852388,1397.99,9066.89,-0.1484122332152509,0.4460296100112241,1.015754926749543,-0.0034,0.1261973565026283,1587.11,2388.08,0.0458752623875885,39.24,556.64
47.15,8144.18,642.4,0.459399591362688,524.55,-0.8716027866200949,0.0003,8.36,73,-0.6101047323379327,100.0,2388.1,0.1832829205866448,77,0.4530458394357803,0.8991208035262839,391,23.5275,-0.762859177532801,-0.8877467129219903,1396.93,9062.75,-0.3105039999586217,-0.0926135629634818,0.7320288464521706,0.0022,-0.0545121910095403,1585.92,2388.07,-0.0032066579581536,39.17,556.71
47.19,8146.52,642.49,0.4966269296865765,524.64,-0.7512666361331349,0.0001,8.3581,74,-0.6308776531703545,100.0,2388.09,0.1202243025545646,77,0.5045240261362086,0.5976175168561623,391,23.4819,0.1361564096698651,-0.88710477411787,1405.83,9064.45,-0.75062742615017,0.0560363265962999,1.0908199302902888,-0.0013,0.019150295120833,1582.95,2388.03,-0.2572160876458222,39.26,556.85
47.34,8151.51,641.91,0.3036130010491961,524.04,-0.237732645177328,-0.0001,8.3488,75,-0.7969427094814782,100.0,2388.08,0.0593233357460708,77,0.5196575274071099,0.9495534255626756,391,23.535,-1.6930173770271786,-0.8877467129219903,1387.85,9060.5,0.0064674668885333,-1.0386602262298292,0.4908363282254694,0.003,-0.1693143279931515,1588.06,2388.1,0.1832466153149349,39.11,556.94
47.37,8141.51,641.97,0.4442045136307329,524.47,-0.1533303966374297,0.0003,8.3381,76,-0.9600547091834852,100.0,2388.07,-0.0058775148984233,77,0.2915407987045572,0.5568579551495453,393,23.4758,-1.7786227573962117,0.2453238779900595,1387.04,9065.96,-1.1415504967460075,-0.9291878677699612,0.890705845360448,0.0004,0.094223695499009,1580.28,2388.03,-0.2572160876458222,39.21,556.12
47.31,8137.21,641.74,0.1820924333514449,523.62,-0.3526424764693157,0.0001,8.393,77,-0.056463690427423,100.0,2388.09,0.1202243025545646,77,0.4082439370232608,0.3657557478037613,393,23.4472,-1.0856744691551652,0.2453238779900595,1393.84,9058.34,-0.3435989106983394,-1.3649601075858573,0.890705845360448,-0.0009,-0.2846235302508128,1585.73,2388.04,-0.1942936813129541,39.21,556.52
47.32,8143.44,642.17,0.4195351413691409,524.39,-0.3194237964973386,0.0004,8.3723,78,-0.3971619434010452,100.0,2388.05,-0.1319793323514114,77,0.4928537123043151,-0.1367227833991164,392,23.372,-0.770790614645614,-0.3208904480639052,1396.93,9055.11,-0.3875228512147178,-0.5502554853215152,0.8106602113884945,0.0007,-0.4452110025830861,1585.43,2388.08,0.0573959440242413,39.19,556.81
47.4,8147.99,642.07,0.4688738858922898,524.55,-0.0536743567214749,0.0005,8.3574,79,-0.6423988501308168,100.0,2388.1,0.1832752112796251,77,0.48993613384635,0.661763712328864,392,23.4915,-0.5720775025764845,-0.3208904480639052,1398.88,9061.11,-1.242575559933701,-0.7397216765456305,0.5705233094726911,-0.0009,-0.1469061004178322,1579.59,2388.07,-0.0055264623086268,39.13,556.8
47.27,8144.79,641.82,0.3983068108476129,524.35,-0.471263749919395,-0.0001,8.3573,80,-0.6551460303993121,100.0,2388.11,0.245262713008341,77,0.4211880756234039,1.1815434869300785,392,23.5695,-0.3889519717889361,-0.3183164760861557,1400.58,9070.65,0.38416711196343,-1.212423899074507,0.8526251055655213,0.0046,0.3485708677328982,1590.61,2388.09,0.1210955242248475,39.2,556.6
47.39,8138.88,642.47,0.4503718566961222,524.49,-0.086893036693452,0.0004,8.3844,81,-0.1980098245130932,100.0,2388.04,-0.195030241079339,77,0.5745459091274374,1.1642422435317656,393,23.5667,-0.3417741008963715,0.2453238779900595,1401.14,9057.2,-0.9980656243924804,0.0181430883514768,1.010774296318364,0.0002,-0.3413014616621821,1581.26,2388.06,-0.0684488686443563,39.24,557.09
47.08,8142.06,641.83,0.4657902143595952,524.54,-1.1166721158249533,-0.0004,8.3453,82,-0.8415509690187687,100.0,2388.08,0.057173393826637,77,0.5424525460897881,0.4532885770425715,392,23.4603,-0.6729626210115797,-0.3208904480639052,1397.89,9064.64,-0.36702501230709,-1.194440535483938,1.170865564262242,0.0015,0.0285966170226676,1585.57,2388.13,0.3720079756971663,39.28,556.98
47.21,8144.03,642.57,0.2869372654631671,523.96,-0.6848292761891571,0.0004,8.3849,83,-0.1897803981127547,100.0,2388.07,-0.0058775148984233,77,0.4082439370232608,1.0773776038291278,394,23.5537,-0.2908220208786471,0.8115382040440243,1401.64,9063.22,-0.8604372774411326,0.2076092795758075,1.0908199302902888,0.001,-0.0420022098231127,1582.2,2388.03,-0.2572160876458222,39.26,556.52
47.29,8141.56,641.83,0.5428820026770308,524.79,-0.4190798364132934,0.0005,8.377,84,-0.3198053352379335,100.0,2388.14,0.4354788461856012,77,0.5074416045941738,1.5758469978149707,393,23.6283,-0.4334878449282845,0.2453238779900595,1400.24,9058.59,-1.077128717321968,-1.194440535483938,0.9307286623464104,0.0006,-0.2721941593272606,1580.72,2388.07,-0.0055264623086268,39.22,556.86
47.28,8140.82,642.54,0.5041265364269105,524.71,-0.4621811901621244,0.0005,8.3714,85,-0.4026916880500467,100.0,2388.03,-0.278133151879142,77,0.2702484461358802,0.6553151058948032,391,23.4893,-0.058851482337153,-0.8901545617485607,1403.91,9063.45,-0.3521637897514889,0.1552659012474103,0.4472878818018747,-0.0041,-0.0463118502418537,1585.72,2388.05,-0.1472367757199654,39.1,556.09
47.31,8142.01,642.25,0.4411208420980383,524.46,-0.3526424764693157,-0.0002,8.3383,86,-0.9567629386233616,100.0,2388.09,0.1202243025545646,77,0.4520076138927704,0.7072006007887123,394,23.4983,-0.630162873796707,0.8115382040440243,1398.31,9061.0,-0.0156334881759965,-0.3986825323420075,0.2903635905708969,0.0009,-0.1523750236242241,1587.97,2388.08,0.0573959440242413,39.06,556.67
47.29,8148.13,642.23,0.163099605864499,523.58,-0.4045405771359608,0.0004,8.3685,87,-0.4683080532557666,100.0,2388.06,-0.064636249094503,77,0.4009149531973342,0.3907599733994634,391,23.4519,-0.8079329228827536,-0.8877467129219903,1396.49,9066.15,-0.2645875725181513,-0.4208338338925376,1.2546126359433185,0.0029,0.1189665937656757,1586.23,2388.05,-0.1275088401411549,39.3,556.53
47.44,8137.99,641.69,0.5953044187329095,524.96,0.0792003631664569,0.0004,8.3842,88,-0.2013015950732169,100.0,2388.03,-0.2580811498043995,77,0.4140790939391909,1.2564523995237833,391,23.5805,-0.6383152065995354,-0.88710477411787,1398.23,9061.19,0.7925670173254853,-1.4596932031979148,0.7706373944025321,-0.0001,-0.1429287017222991,1593.49,2388.12,0.3090855693614368,39.18,556.54
47.31,8142.39,641.89,0.5212963019481685,524.72,-0.3526424764693157,-0.0001,8.317,89,-1.3073365032773547,100.0,2388.01,-0.3841829672573875,77,0.5832986445013327,0.2962640360416796,391,23.4368,-0.1145278240173422,-0.88710477411787,1403.37,9060.86,-0.520758804114431,-1.0807608207494688,0.170295139612981,-0.0007,-0.1593354713413844,1584.52,2388.09,0.1203183503599708,39.03,557.12
47.31,8137.7,642.41,0.3807488958484911,524.31,-0.3615554082988367,-0.0004,8.3969,90,0.0208918540827311,100.0,2388.07,-0.0202004704012139,77,0.3988051129339582,0.6094582731109083,392,23.4825,-0.2940278318552548,-0.3211317089852388,1401.63,9061.62,-0.583766278476144,-0.0967293130144,0.2442639371776909,-0.0032,-0.1380827363879321,1584.14,2388.08,0.0458752623875885,39.05,556.53
47.34,8143.15,642.38,0.6274047377792227,525.1,-0.237732645177328,-0.0,8.3737,91,-0.3815618495819627,100.0,2388.04,-0.188595833935077,77,0.510969046367347,0.2697216805121468,391,23.4339,-0.7392979015544178,-0.8877467129219903,1397.16,9071.54,-0.9074175566848378,-0.1312277124845214,0.2496438099987681,0.004,0.3939814908064786,1581.89,2388.06,-0.0653577490510674,39.05,556.91
47.46,8137.53,642.29,0.508961615817355,524.68,0.1456377231104346,0.0004,8.3687,92,-0.4564138134833888,100.0,2388.04,-0.195030241079339,77,0.667908419782387,1.2190337854980289,393,23.5749,-0.3896690561130351,0.2453238779900595,1400.67,9060.79,-1.2264701150776744,-0.3228960558523615,1.7311850020658306,0.0011,-0.1628156951999646,1579.7,2388.08,0.0573959440242413,39.42,557.41
47.3,8147.88,642.86,0.3468200446894643,524.2,-0.3950973355866151,0.0002,8.3709,93,-0.4109972476996893,100.0,2388.09,0.1087658703377501,77,0.4572399614785602,0.2587883753516059,392,23.4305,-1.6865193750545586,-0.3211317089852388,1388.13,9060.82,0.4569790822486066,0.7755618132766006,0.2442639371776909,-0.0021,-0.1782011565611375,1591.24,2388.11,0.2389873004980696,39.05,556.73
47.31,8139.63,642.48,0.220357963096588,523.79,-0.3615554082988367,0.0005,8.3483,94,-0.7864085438644217,100.0,2388.05,-0.149166811140178,77,0.3637442038072036,0.8475091844744165,391,23.5178,-1.101672926910867,-0.8901545617485607,1393.8,9061.38,-1.11879734420086,0.0389604177420611,0.6909166153508548,-0.0024,-0.1501182624399576,1580.49,2388.04,-0.2116074550911015,39.16,556.41
47.28,8143.18,642.28,0.508961615817355,524.68,-0.4522985163852705,-0.0004,8.3868,95,-0.158508577791521,100.0,2388.07,-0.0058775148984233,77,0.6066392721650867,0.6597591437203466,393,23.4912,-0.5496585873687062,0.2453238779900595,1399.1,9062.16,-0.3421347793477945,-0.341842674974773,0.6905917604305787,0.0003,-0.0947027425389489,1585.74,2388.07,-0.0055264623086268,39.16,557.2
47.2,8142.16,641.76,0.4041167837056678,524.34,-0.7180479561611343,0.0002,8.365,96,-0.5173115688458235,100.0,2388.1,0.1832752112796251,77,0.7233424104837902,1.2617979158131631,390,23.5813,-0.3764215153084388,-1.4533191001718349,1400.8,9068.14,-1.0712721919197887,-1.327066869341034,0.6505689434446161,-0.0014,0.202607809952399,1580.76,2388.03,-0.2572160876458222,39.15,557.6
47.24,8143.12,642.13,0.6292248055925853,525.07,-0.5851732362732024,-0.0002,8.3782,97,-0.300054711877162,100.0,2388.05,-0.1319793323514114,77,0.6387326352027028,0.6691137972267852,392,23.4926,-0.4834208833456553,-0.3208904480639052,1399.75,9065.71,-0.261607555067762,-0.6260419618111613,0.6505689434446161,-0.0007,0.0817943245754567,1586.29,2388.09,0.1203183503599708,39.15,557.31
47.2,8149.62,641.95,0.5058779442846604,524.67,-0.7180479561611343,0.0,8.3503,98,-0.7592567050154714,100.0,2388.1,0.1832752112796251,77,0.5161943399680691,0.1479259590110301,391,23.4146,-1.342472952444494,-0.88710477411787,1391.32,9064.04,-0.6496023629624764,-0.9670811060147844,0.7706373944025321,0.0006,-0.0012338731937854,1583.64,2388.06,-0.0684488686443563,39.18,556.89
47.3,8140.2,642.11,0.3701963968459919,524.23,-0.3858611564413164,-0.0005,8.3619,99,-0.568334012527858,100.0,2388.04,-0.195030241079339,77,0.4286669862290496,1.1796106028637567,392,23.569,-0.4263545537258096,-0.3208904480639052,1400.31,9066.53,-0.4548728933398468,-0.6639352000559844,0.7706373944025321,0.0006,0.1225626612047841,1584.97,2388.06,-0.0684488686443563,39.18,556.59
47.17,8153.63,642.44,0.6107227763963826,525.01,-0.817703996077089,-0.0,8.3686,100,-0.4580596987634507,100.0,2388.12,0.3093770287326131,77,0.4811833984724546,1.2651388634940492,392,23.5818,-0.6291438321963534,-0.3208904480639052,1398.32,9067.68,-0.9731753914331848,-0.0386967690157577,0.2903635905708969,0.0014,0.1797377674531063,1581.43,2388.03,-0.2572160876458222,39.06,556.77
47.39,8141.94,642.29,0.5010420954124536,524.7,-0.0932199899967518,0.0001,8.3823,101,-0.2216304876873945,100.0,2388.04,-0.2136499815111261,77,0.3783529159433707,0.8616708534223784,392,23.5199,-0.1991321118742812,-0.3211317089852388,1402.55,9062.44,-0.1791948424760962,-0.3293402800253188,1.8684554941710456,-0.0032,-0.0969613557104673,1586.9,2388.08,0.0458752623875885,39.45,556.46
47.36,8146.49,642.16,0.4655088694142268,524.57,-0.1710094723938938,0.0002,8.3502,102,-0.7735879623385572,100.0,2388.07,-0.0026564566728068,77,0.5341383291399933,0.39681188804384,393,23.4528,-0.0898262071938256,0.2511137607496787,1403.5,9062.13,1.161784028294114,-0.5559833572163956,1.3350101420188951,0.0026,-0.0861465576450651,1595.86,2388.07,-0.0032066579581536,39.32,556.99
47.46,8138.5,642.71,0.5552166888078444,524.83,0.1456377231104346,0.0,8.3373,103,-0.9732217914240092,100.0,2388.05,-0.1319793323514114,77,0.694166625904106,0.3330144605312379,392,23.4423,-0.9745989347165114,-0.3208904480639052,1394.93,9065.95,-0.8823992476993384,0.4728619472897843,0.7706373944025321,-0.0007,0.0937265206621465,1582.05,2388.07,-0.0055264623086268,39.18,557.5
47.35,8145.95,642.27,0.4349624791566718,524.47,-0.2043710587856109,-0.0004,8.3797,104,-0.2814700761121914,100.0,2388.08,0.0593233357460708,77,0.7745196379060885,0.7094941446694696,392,23.4993,-0.6563212339783845,-0.3183164760861557,1397.97,9065.9,-0.5623037633418975,-0.3436055348504585,1.294811388981121,0.0045,0.1062108007674967,1584.22,2388.13,0.3696998885908499,39.31,557.82
47.17,8148.07,642.37,0.593575325846233,525.0,-0.831142390327497,0.0001,8.3663,105,-0.4874083964765786,100.0,2388.08,0.0442826999668019,77,0.8633621588634479,0.3424096586634552,391,23.4429,-1.2171981512355388,-0.8901545617485607,1392.68,9064.2,-0.2173066444181285,-0.1742663020179661,0.7721261932005341,-0.0019,-0.008700831329525,1586.64,2388.06,-0.0828660963517565,39.18,558.12
47.4,8148.39,642.02,0.2197571120606707,524.45,-0.090416663510652,0.0005,8.3555,106,-0.49318766792785,100.0,2388.12,0.1943421402689037,77,0.3214406782270838,1.017710422103793,391,23.5648,0.3677735320362854,-0.9894480249382116,1407.48,9062.4,-0.2346837417829734,-0.8773320639916703,1.2607442289226458,-0.0061,-0.2124066539548307,1587.02,2388.04,-0.3604958972775237,39.34,556.99
47.32,8144.26,641.75,0.5798860610694013,524.91,-0.3194237964973386,-0.0004,8.3771,107,-0.3181594499578716,100.0,2388.11,0.2463261200075527,77,0.6299798998288075,-0.3151293895575756,393,23.3453,-0.2755363968733437,0.2453238779900595,1401.79,9064.85,0.5919810223006431,-1.3460134884634456,0.4904776755007378,0.0011,0.0390372885984985,1592.12,2388.05,-0.1313712749772245,39.11,557.28
47.26,8146.45,642.5,0.6168901194617719,525.03,-0.5187358763292482,0.0004,8.3793,108,-0.2819499737964231,100.0,2388.09,0.1202243025545646,77,0.7991994503909493,0.3009413627948871,392,23.4375,0.6711532498559707,-0.3208904480639052,1411.08,9063.82,1.2786586257068036,0.0749829457187114,0.2903635905708969,-0.0016,-0.0121717196065692,1596.81,2388.12,0.3090855693614368,39.06,557.86
47.23,8143.93,642.39,0.5305473165462523,524.75,-0.6183919162452031,-0.0002,8.3506,109,-0.7543190491752858,100.0,2388.11,0.2463261200075527,77,0.5570404383796136,1.468268482490962,392,23.6122,-0.5843060017807504,-0.3208904480639052,1398.76,9062.06,-0.462193550092571,-0.1334298646280307,1.2509111982341672,0.0,-0.0996744909083879,1584.92,2388.11,0.2461631630285686,39.3,557.03
47.3,8142.9,642.05,0.4442045136307329,524.47,-0.3858611564413164,0.0001,8.3234,110,-1.2019998453531622,100.0,2388.05,-0.1319793323514114,77,0.5949689583331931,1.0773776038291278,392,23.5537,-0.7779239058481122,-0.3208904480639052,1396.86,9065.32,-0.346527173399429,-0.777614914790669,0.2103179565989435,0.0017,0.0624045059347441,1585.71,2388.07,-0.0055264623086268,39.04,557.16
47.26,8144.7,641.95,0.6723962070503451,525.21,-0.5187358763292482,-0.0002,8.3462,111,-0.8267380014981828,100.0,2388.01,-0.3841829672573875,77,0.6504029490345964,1.4087996137714676,393,23.6033,0.1922036976893804,0.2453238779900595,1406.38,9060.76,-1.0200275946506865,-0.9670811060147844,1.0908199302902888,-0.0014,-0.1643072197108235,1581.11,2388.1,0.183240756692839,39.26,557.35
